solar.time,location,DO.obs,DO.sat,temp.water,light,depth,discharge,tt,pressure.kPa
2019-05-09T00:08:36Z,S1,11.20863686,11.83433054,6.784255758,0.31,0.277814363,0.09107518,69.19178183,97.69922
2019-05-09T00:23:36Z,S1,11.20775584,11.83461132,6.783405108,0.31,0.277852558,0.091109805,69.17583553,97.69922
2019-05-09T00:38:36Z,S1,11.20687481,11.83605937,6.782554459,0.27,0.277890753,0.091144431,69.1598953,97.70755
2019-05-09T00:53:36Z,S1,11.20599379,11.8361076,6.781703809,0.29,0.277928948,0.091179056,69.1439611,97.70589
2019-05-09T01:08:36Z,S1,11.20511276,11.83405106,6.78085316,0.3,0.277967142,0.091213682,69.12803297,97.68921
2019-05-09T01:23:36Z,S1,11.20423174,11.83433188,6.78000251,0.28,0.278005337,0.091248308,69.11211088,97.68921
2019-05-09T01:38:36Z,S1,11.20335071,11.83461272,6.779151861,0.3,0.278043532,0.091282933,69.09619483,97.68921
2019-05-09T01:53:36Z,S1,11.20246969,11.83606232,6.778301211,0.29,0.278081727,0.091317559,69.08028482,97.69755
2019-05-09T02:08:36Z,S1,11.20158866,11.83377301,6.777450562,0.28,0.278119922,0.091352184,69.06438083,97.67921
2019-05-09T02:23:36Z,S1,11.20070764,11.83405386,6.776599912,0.29,0.278158117,0.09138681,69.04848288,97.67921
2019-05-09T02:38:36Z,S1,11.19982661,11.83176442,6.775749263,0.26,0.278196311,0.091421436,69.03259095,97.66087
2019-05-09T02:53:36Z,S1,11.19894559,11.8318126,6.774898613,0.29,0.278234506,0.091456061,69.01670503,97.65921
2019-05-09T03:08:36Z,S1,11.19806456,11.83115862,6.774047964,0.28,0.278272701,0.091490687,69.00082513,97.65254
2019-05-09T03:23:36Z,S1,11.19718354,11.83471069,6.773197314,0.28,0.278310896,0.091525312,68.98495123,97.67588
2019-05-09T03:38:36Z,S1,11.19630251,11.83405675,6.772346665,0.29,0.278349091,0.091559938,68.96908335,97.66921
2019-05-09T03:53:36Z,S1,11.19542149,11.83433766,6.771496015,0.3,0.278387285,0.091594564,68.95322147,97.66921
2019-05-09T04:08:36Z,S1,11.19454047,11.83438451,6.770645366,0.32,0.27842548,0.091629189,68.93736557,97.66754
2019-05-09T04:23:36Z,S1,11.19365944,11.83349786,6.769794716,0.79,0.278463675,0.091663815,68.92151567,97.65921
2019-05-09T04:38:36Z,S1,11.19277842,11.83518048,6.768944067,3.17,0.27850187,0.09169844,68.90567175,97.66921
2019-05-09T04:53:36Z,S1,11.19189739,11.83499468,6.768093417,8.44,0.278540065,0.091733066,68.88983382,97.66588
2019-05-09T05:08:36Z,S1,11.19101637,11.83620922,6.767242768,14.83,0.27857826,0.091767692,68.87400185,97.67254
2019-05-09T05:23:36Z,S1,11.19013534,11.83602344,6.766392118,21.16,0.278616454,0.091802317,68.85817587,97.66921
2019-05-09T05:38:36Z,S1,11.18925432,11.83980896,6.765541469,29.51,0.278654649,0.091836943,68.84235585,97.69421
2019-05-09T05:53:36Z,S1,11.18837329,11.83938914,6.764690819,39,0.278692844,0.091871568,68.8265418,97.68921
2019-05-09T06:08:36Z,S1,11.18749227,11.84177443,6.76384017,33.88,0.278731039,0.091906194,68.8107337,97.70422
2019-05-09T06:23:36Z,S1,11.18661124,11.8439243,6.76298952,37.15,0.278769234,0.09194082,68.79493157,97.71755
2019-05-09T06:38:36Z,S1,11.18573022,11.84584153,6.762138871,42.68,0.278807429,0.091975445,68.77913537,97.72922
2019-05-09T06:53:36Z,S1,11.18484919,11.84542182,6.761288221,46.07,0.278845623,0.092010071,68.76334512,97.72422
2019-05-09T07:08:36Z,S1,11.18396817,11.84500209,6.760437572,58.78,0.278883818,0.092044696,68.74756082,97.71922
2019-05-09T07:23:36Z,S1,11.18308714,11.84528334,6.759586922,70.04,0.278922013,0.092079322,68.73178245,97.71922
2019-05-09T07:38:36Z,S1,11.18220612,11.84416259,6.758736272,67.12,0.278960208,0.092113948,68.71601002,97.70922
2019-05-09T07:53:36Z,S1,11.18132509,11.8430418,6.757885623,66.13,0.278998403,0.092148573,68.70024352,97.69922
2019-05-09T08:08:36Z,S1,11.18044407,11.84051749,6.757034973,72.51,0.279036597,0.092183199,68.68448293,97.67921
2019-05-09T08:23:36Z,S1,11.17956304,11.8412656,6.756184324,92.53,0.279074792,0.092217824,68.66872827,97.68254
2019-05-09T08:38:36Z,S1,11.17868202,11.84248205,6.755333674,185,0.279112987,0.09225245,68.65297952,97.68921
2019-05-09T08:53:36Z,S1,11.17780099,11.84136115,6.754483025,89.12,0.279151182,0.092287076,68.63723667,97.67921
2019-05-09T09:08:36Z,S1,11.17691997,11.8416424,6.753632375,94.82,0.279189377,0.092321701,68.62149973,97.67921
2019-05-09T09:23:36Z,S1,11.17603895,11.84052145,6.752781726,1435.03,0.279227572,0.092356327,68.6057687,97.66921
2019-05-09T09:38:36Z,S1,11.17515792,11.84197077,6.751931076,1493.42,0.279265766,0.092390952,68.59004357,97.67754
2019-05-09T09:53:36Z,S1,11.1742769,11.8417851,6.751080427,1550.32,0.279303961,0.092425578,68.57432432,97.67421
2019-05-09T10:08:36Z,S1,11.17339587,11.84136525,6.750229777,1599.71,0.279342156,0.092460203,68.55861097,97.66921
2019-05-09T10:23:36Z,S1,11.17251485,11.84164654,6.749379128,874.7,0.279380351,0.092494829,68.54290348,97.66921
2019-05-09T10:38:36Z,S1,11.17163382,11.8405255,6.748528478,1249.28,0.279418546,0.092529455,68.5272019,97.65921
2019-05-09T10:53:36Z,S1,11.1707528,11.84267617,6.747677829,1467.21,0.279456741,0.09256408,68.51150617,97.67254
2019-05-09T11:08:36Z,S1,11.16987177,11.84108811,6.746827179,1761.01,0.279494935,0.092598706,68.49581632,97.65921
2019-05-09T11:23:36Z,S1,11.16899075,11.84043401,6.74597653,1787.11,0.27953313,0.092633331,68.48013233,97.65254
2019-05-09T11:38:36Z,S1,11.16810972,11.83954568,6.74512588,1730.86,0.279571325,0.092667957,68.46445422,97.6442
2019-05-09T11:53:36Z,S1,11.1672287,11.83702202,6.744275231,1752.47,0.27960952,0.092702583,68.44878193,97.6242
2019-05-09T12:08:36Z,S1,11.16634767,11.83660204,6.743424581,1781.24,0.279647715,0.092737208,68.4331156,97.6192
2019-05-09T12:23:36Z,S1,11.16546665,11.83431104,6.742573932,1765.34,0.27968591,0.092771834,68.41745468,97.60086
2019-05-09T12:38:36Z,S1,11.16458562,11.83295548,6.741723282,1762.03,0.279724103,0.092806457,68.40180153,97.58919
2019-05-09T12:53:36Z,S1,11.1637046,11.83347094,6.740872633,1707.66,0.279762304,0.092841098,68.38614555,97.59086
2019-05-09T13:08:36Z,S1,11.16282357,11.83071129,6.740021983,1692.64,0.279800477,0.092875652,68.37053467,97.56918
2019-05-09T13:23:36Z,S1,11.16194255,11.83029116,6.739171334,1587.47,0.279838747,0.0929106,68.35475183,97.56418
2019-05-09T13:38:36Z,S1,11.16106152,11.82566297,6.738320684,1163.07,0.279876681,0.092943765,68.33977977,97.52918
2019-05-09T13:53:36Z,S1,11.1601805,11.82547558,6.737470035,1474.91,0.279915784,0.092985006,68.3211692,97.52584
2019-05-09T14:08:36Z,S1,11.15929947,11.8220156,6.736619385,1073.469612,0.279950819,0.092989669,68.31906555,97.49917
2019-05-09T14:23:36Z,S1,11.15841845,11.81949113,6.735768736,1041.39,0.28,0.09316,68.24229302,97.47917
2019-05-09T14:38:36Z,S1,11.15753743,11.81836796,6.734918086,150.06,0.28,0.09258,68.50429177,97.46916
2019-05-09T14:53:36Z,S1,11.1566564,11.81303629,6.734067436,145.66,0.28,0.09334,68.16131465,97.42915
2019-05-09T15:08:36Z,S1,11.15577538,11.81214863,6.733216787,159.8,0.28,0.09269,68.45447645,97.42082
2019-05-09T15:23:36Z,S1,11.15489435,11.80938951,6.732366137,129.55,0.28,0.0928,68.40472022,97.39915
2019-05-09T15:38:36Z,S1,11.15401333,11.80826747,6.731515488,98.5,0.28,0.09243,68.5723172,97.38915
2019-05-09T15:53:36Z,S1,11.1531323,11.80714399,6.730664838,85.36,0.28,0.09385,67.93272115,97.37914
2019-05-09T16:08:36Z,S1,11.15225128,11.80415032,6.729814189,68.66,0.28,0.09327,68.19278767,97.3558
2019-05-09T16:23:36Z,S1,11.15137025,11.80349672,6.728963539,65.98,0.28,0.09266,68.46805657,97.34914
2019-05-09T16:38:36Z,S1,11.15048923,11.80097007,6.72811289,60.49,0.28,0.09317,68.23779012,97.32913
2019-05-09T16:53:36Z,S1,11.1496082,11.80125082,6.72726224,61.09,0.28,0.09311,68.26481478,97.32913
2019-05-09T17:08:36Z,S1,11.14872718,11.80059573,6.726411591,60.99,0.28,0.09307,68.2828409,97.32246
2019-05-09T17:23:36Z,S1,11.14784615,11.79900616,6.725560941,53.95,0.28,0.09266,68.46805657,97.30913
2019-05-09T17:38:36Z,S1,11.14696513,11.79975413,6.724710292,51.27,0.28,0.09322,68.21528285,97.31246
2019-05-09T17:53:36Z,S1,11.1460841,11.80097079,6.723859642,41.59,0.28,0.09291,68.35502292,97.31913
2019-05-09T18:08:36Z,S1,11.14520308,11.80125158,6.723008993,23.29,0.28,0.09299,68.31891638,97.31913
2019-05-09T18:23:36Z,S1,11.14432205,11.80199965,6.722158343,19.69,0.28,0.09368,68.00878067,97.32246
2019-05-09T18:38:36Z,S1,11.14344103,11.80251482,6.721307694,17.08,0.28,0.09405,67.84341557,97.32413
2019-05-09T18:53:36Z,S1,11.14256,11.80490056,6.720457044,11.78,0.28,0.09395,67.8880446,97.33913
2019-05-09T19:08:36Z,S1,11.14167898,11.80377817,6.719606395,5.79,0.28,0.09356,68.06255288,97.32913
2019-05-09T19:23:36Z,S1,11.14079795,11.80546238,6.718755745,1.93,0.28,0.09373,67.9863959,97.33913
2019-05-09T19:38:36Z,S1,11.13991693,11.8085514,6.717905096,0.54,0.28,0.09342,68.12537437,97.35914
2019-05-09T19:53:36Z,S1,11.13903591,11.81023578,6.717054446,0.35,0.28,0.09396,67.88357957,97.36914
2019-05-09T20:08:36Z,S1,11.13815488,11.81332502,6.716203797,0.33,0.28,0.09355,68.06703702,97.38915
2019-05-09T20:23:36Z,S1,11.13727386,11.81500957,6.715353147,0.33,0.28,0.09343,68.120884,97.39915
2019-05-09T20:38:36Z,S1,11.13639283,11.81809763,6.714502498,0.31,0.28,0.09426,67.74984887,97.41915
2019-05-09T20:53:36Z,S1,11.13551181,11.81978234,6.713651848,0.32,0.28,0.0933,68.17929633,97.42915
2019-05-09T21:08:36Z,S1,11.13463078,11.82146853,6.712801199,0.29,0.28,0.09368,68.00878067,97.43916
2019-05-09T21:23:36Z,S1,11.13374976,11.8203449,6.711950549,0.28,0.28,0.09401,67.86126148,97.42915
2019-05-09T21:38:36Z,S1,11.13286873,11.8206262,6.7110999,0.3,0.28,0.09405,67.84341557,97.42915
2019-05-09T21:53:36Z,S1,11.13198771,11.82231251,6.71024925,0.29,0.28,0.09401,67.86126148,97.43916
2019-05-09T22:08:36Z,S1,11.13110668,11.82399748,6.709398601,0.3,0.28,0.09381,67.95060512,97.44916
2019-05-09T22:23:36Z,S1,11.13022566,11.82568253,6.708547951,0.28,0.28,0.09448,67.65204992,97.45916
2019-05-09T22:38:36Z,S1,11.12934463,11.82736765,6.707697301,0.26,0.28,0.09331,68.17480018,97.46916
2019-05-09T22:53:36Z,S1,11.12846361,11.82764913,6.706846652,0.28,0.28,0.09412,67.81220347,97.46916
2019-05-09T23:08:36Z,S1,11.12758258,11.82793063,6.705996002,0.23,0.28,0.09374,67.98192038,97.46916
2019-05-09T23:23:36Z,S1,11.12670156,11.83102106,6.705145353,0.27,0.28,0.09402,67.8567993,97.48917
2019-05-09T23:38:36Z,S1,11.12582053,11.83130265,6.704294703,0.27,0.28,0.09343,68.120884,97.48917
2019-05-09T23:53:36Z,S1,11.12493951,11.83158425,6.703444054,0.25,0.28,0.09329,68.18379297,97.48917
2019-05-10T00:08:36Z,S1,11.12405848,11.83046202,6.702593404,0.27,0.28,0.09392,67.90144257,97.47917
2019-05-10T00:23:36Z,S1,11.12317746,11.83074362,6.701742755,0.24,0.28,0.09362,68.03565817,97.47917
2019-05-10T00:38:36Z,S1,11.12229643,11.82681214,6.700892105,0.27,0.28,0.0939,67.91037693,97.44916
2019-05-10T00:53:36Z,S1,11.12141541,11.82709369,6.700041456,0.27,0.28,0.09373,67.9863959,97.44916
2019-05-10T01:08:36Z,S1,11.12053439,11.82737525,6.699190806,0.26,0.28,0.09433,67.71870628,97.44916
2019-05-10T01:23:36Z,S1,11.11965336,11.82625285,6.698340157,0.27,0.28,0.0943,67.73205027,97.43916
2019-05-10T01:38:36Z,S1,11.11877234,11.82746948,6.697489507,0.27,0.28,0.09442,67.67869975,97.44582
2019-05-10T01:53:36Z,S1,11.11789131,11.82541056,6.696638858,0.26,0.28,0.09406,67.83895528,97.42915
2019-05-10T02:08:36Z,S1,11.11701029,11.82428806,6.695788208,0.27,0.28,0.09409,67.82557725,97.41915
2019-05-10T02:23:36Z,S1,11.11612926,11.82456962,6.694937559,0.27,0.28,0.09425,67.7542997,97.41915
2019-05-10T02:38:36Z,S1,11.11524824,11.82485118,6.694086909,0.27,0.28,0.09494,67.448295,97.41915
2019-05-10T02:53:36Z,S1,11.11436721,11.8241962,6.69323626,0.26,0.28,0.09437,67.7009209,97.41248
2019-05-10T03:08:36Z,S1,11.11348619,11.82541437,6.69238561,0.24,0.28,0.09373,67.9863959,97.41915
2019-05-10T03:23:36Z,S1,11.11260516,11.82569598,6.691534961,0.27,0.28,0.09423,67.76320277,97.41915
2019-05-10T03:38:36Z,S1,11.11172414,11.82597761,6.690684311,0.25,0.28,0.09407,67.83449545,97.41915
2019-05-10T03:53:36Z,S1,11.11084311,11.82625925,6.689833662,0.26,0.28,0.09466,67.57220183,97.41915
2019-05-10T04:08:36Z,S1,11.10996209,11.82794519,6.688983012,0.3,0.28,0.09433,67.71870628,97.42915
2019-05-10T04:23:36Z,S1,11.10908106,11.82682258,6.688132363,0.78,0.28,0.09423,67.76320277,97.41915
2019-05-10T04:38:36Z,S1,11.10820004,11.82616757,6.687281713,3.75,0.28,0.09374,67.98192038,97.41248
2019-05-10T04:53:36Z,S1,11.10731901,11.82879033,6.686431064,9.41,0.28,0.09426,67.74984887,97.42915
2019-05-10T05:08:36Z,S1,11.10643799,11.82907207,6.685580414,15.87,0.28,0.09393,67.8969761,97.42915
2019-05-10T05:23:36Z,S1,11.10555696,11.82935383,6.684729765,21.81,0.28,0.09435,67.70981265,97.42915
2019-05-10T05:38:36Z,S1,11.10467594,11.82963561,6.683879115,30.45,0.28,0.09449,67.64760992,97.42915
2019-05-10T05:53:36Z,S1,11.10379491,11.83132327,6.683028465,33.01,0.28,0.09435,67.70981265,97.43916
2019-05-10T06:08:36Z,S1,11.10291389,11.8301992,6.682177816,33.9,0.28,0.09488,67.47481567,97.42915
2019-05-10T06:23:36Z,S1,11.10203287,11.83048102,6.681327166,37.57,0.28,0.09409,67.82557725,97.42915
2019-05-10T06:38:36Z,S1,11.10115184,11.83076285,6.680476517,53.28,0.28,0.09483,67.49692905,97.42915
2019-05-10T06:53:36Z,S1,11.10027082,11.8310447,6.679625867,45.77,0.28,0.0944,67.6875868,97.42915
2019-05-10T07:08:36Z,S1,11.09938979,11.83132656,6.678775218,64.04,0.28,0.09407,67.83449545,97.42915
2019-05-10T07:23:36Z,S1,11.09850877,11.83301448,6.677924568,57.19,0.28,0.09428,67.74094862,97.43916
2019-05-10T07:38:36Z,S1,11.09762774,11.83189033,6.677073919,94.95,0.28,0.09406,67.83895528,97.42915
2019-05-10T07:53:36Z,S1,11.09674672,11.83076754,6.676223269,76.85,0.28,0.09442,67.67869975,97.41915
2019-05-10T08:08:36Z,S1,11.09586569,11.83104943,6.67537262,73.54,0.28,0.0939,67.91037693,97.41915
2019-05-10T08:23:36Z,S1,11.09498467,11.82992659,6.67452197,135.54,0.28,0.09418,67.78546872,97.40915
2019-05-10T08:38:36Z,S1,11.09410364,11.82739892,6.673671321,169,0.28,0.0939,67.91037693,97.38915
2019-05-10T08:53:36Z,S1,11.09322262,11.82768078,6.672820671,94.44,0.28,0.09407,67.83449545,97.38915
2019-05-10T09:08:36Z,S1,11.09234159,11.82515158,6.671970022,105.39,0.28,0.094,67.86572415,97.36914
2019-05-10T09:23:36Z,S1,11.09146057,11.82262368,6.671119372,1417.58,0.28,0.09339,68.13884837,97.34914
2019-05-10T09:38:36Z,S1,11.09057954,11.8233733,6.670268723,1477.57,0.28,0.093,68.31440525,97.35247
2019-05-10T09:53:36Z,S1,11.08969852,11.82318727,6.669418073,1533.87,0.28,0.09281,68.40019985,97.34914
2019-05-10T10:08:36Z,S1,11.08881749,11.82206274,6.668567424,1576.04,0.28,0.09289,68.36405442,97.33913
2019-05-10T10:23:36Z,S1,11.08793647,11.82281381,6.667716774,1622.29,0.28,0.092,68.76793705,97.34247
2019-05-10T10:38:36Z,S1,11.08705544,11.82262637,6.666866125,1658.33,0.28,0.09246,68.55870328,97.33913
2019-05-10T10:53:36Z,S1,11.08617442,11.82009815,6.666015475,1688.59,0.28,0.09219,68.68138788,97.31913
2019-05-10T11:08:36Z,S1,11.08529339,11.81897488,6.665164826,1711.38,0.28,0.09247,68.5541663,97.30913
2019-05-10T11:23:36Z,S1,11.08441237,11.81504001,6.664314176,1729.89,0.28,0.09159,68.95531168,97.27912
2019-05-10T11:38:36Z,S1,11.08353135,11.81391661,6.663463527,1738.27,0.28,0.09199,68.77249723,97.26912
2019-05-10T11:53:36Z,S1,11.08265032,11.81279177,6.662612877,1743.06,0.28,0.09187,68.82725797,97.25911
2019-05-10T12:08:36Z,S1,11.0817693,11.81166829,6.661762228,1738.99,0.28,0.09118,69.14352698,97.24911
2019-05-10T12:23:36Z,S1,11.08088827,11.81054477,6.660911578,1731.23,0.28,0.09109,69.18495582,97.23911
2019-05-10T12:38:36Z,S1,11.08000725,11.80661076,6.660060929,1711.63,0.28,0.0901,69.64339373,97.20911
2019-05-10T12:53:36Z,S1,11.07912622,11.8054857,6.659210279,1686.55,0.28,0.0899,69.73661885,97.1991
2019-05-10T13:08:36Z,S1,11.0782452,11.80295532,6.658359629,1657.34,0.28,0.09075,69.34183497,97.17909
2019-05-10T13:23:36Z,S1,11.07736417,11.80183296,6.65750898,1621.91,0.28,0.09011,69.63873792,97.1691
2019-05-10T13:38:36Z,S1,11.07648315,11.80023978,6.65665833,1576.12,0.28,0.09004,69.67133952,97.15576
2019-05-10T13:53:36Z,S1,11.07560212,11.79817854,6.655807681,1526.43,0.28,0.09022,69.58755795,97.13909
2019-05-10T14:08:36Z,S1,11.0747211,11.79705463,6.654957031,1469.9,0.28,0.08966,69.84876313,97.12909
2019-05-10T14:23:36Z,S1,11.07384007,11.79733609,6.654106382,1404.04,0.27,0.08878,70.26254287,97.12909
2019-05-10T14:38:36Z,S1,11.07295905,11.79339983,6.653255732,99.22,0.28,0.09021,69.5922081,97.09908
2019-05-10T14:53:36Z,S1,11.07207802,11.79227577,6.652405083,88.69,0.28,0.08974,69.81134838,97.08908
2019-05-10T15:08:36Z,S1,11.071197,11.79115026,6.651554433,81.08,0.28,0.08961,69.8721643,97.07907
2019-05-10T15:23:36Z,S1,11.07031597,11.79002611,6.650703784,75.3,0.28,0.09021,69.5922081,97.06907
2019-05-10T15:38:36Z,S1,11.06943495,11.78749637,6.649853134,69.89,0.28,0.09,69.6899804,97.04907
2019-05-10T15:53:36Z,S1,11.06855392,11.78637071,6.649002485,76.64,0.28,0.08978,69.79265352,97.03906
2019-05-10T16:08:36Z,S1,11.0676729,11.78524782,6.648151835,59.41,0.27,0.08883,70.23892298,97.02907
2019-05-10T16:23:36Z,S1,11.06679187,11.78552912,6.647301186,56.6,0.28,0.09008,69.65270693,97.02907
2019-05-10T16:38:36Z,S1,11.06591085,11.78581044,6.646450536,50.44,0.28,0.08936,69.98936638,97.02907
2019-05-10T16:53:36Z,S1,11.06502983,11.78468467,6.645599887,46.9,0.28,0.089922668,69.72604212,97.01906
2019-05-10T17:08:36Z,S1,11.0641488,11.78496599,6.644749237,43.26,0.28,0.09032,69.54108482,97.01906
2019-05-10T17:23:36Z,S1,11.06326778,11.78384158,6.643898588,39.63,0.28,0.09022,69.58755795,97.00906
2019-05-10T17:38:36Z,S1,11.06238675,11.78271572,6.643047938,36.32,0.28,0.09,69.6899804,96.99905
2019-05-10T17:53:36Z,S1,11.06150573,11.78299703,6.642197289,32.73,0.28,0.0906,69.4112333,96.99905
2019-05-10T18:08:36Z,S1,11.0606247,11.78609142,6.641346639,28.26,0.28,0.09001,69.6853194,97.01906
2019-05-10T18:23:36Z,S1,11.05974368,11.78778008,6.64049599,23.91,0.28,0.09023,69.58290832,97.02907
2019-05-10T18:38:36Z,S1,11.05886265,11.789466,6.63964534,18.85,0.28,0.09067,69.37883313,97.03906
2019-05-10T18:53:36Z,S1,11.05798163,11.7911548,6.638794691,12.93,0.28,0.09039,69.50858425,97.04907
2019-05-10T19:08:36Z,S1,11.0571006,11.79354523,6.637944041,6.76,0.28,0.0906,69.4112333,97.06407
2019-05-10T19:23:36Z,S1,11.05621958,11.79851432,6.637093392,2.26,0.28,0.09057,69.42512675,97.09741
2019-05-10T19:38:36Z,S1,11.05533855,11.8018428,6.636242742,0.54,0.28,0.09061,69.40660317,97.11908
2019-05-10T19:53:36Z,S1,11.05445753,11.80634404,6.635392093,0.35,0.28,0.09035,69.52715292,97.14909
2019-05-10T20:08:36Z,S1,11.0535765,11.80943942,6.634541443,0.32,0.28,0.09042,69.49466313,97.1691
2019-05-10T20:23:36Z,S1,11.05269548,11.81253351,6.633690794,0.28,0.28,0.09074,69.34645795,97.1891
2019-05-10T20:38:36Z,S1,11.05181445,11.81422161,6.632840144,0.32,0.28,0.09013,69.62942782,97.1991
2019-05-10T20:53:36Z,S1,11.05093343,11.8159112,6.631989494,0.28,0.28,0.09032,69.54108482,97.20911
2019-05-10T21:08:36Z,S1,11.0500524,11.81759804,6.631138845,0.3,0.28,0.0902,69.59685875,97.2191
2019-05-10T21:23:36Z,S1,11.04917138,11.81928777,6.630288195,0.28,0.28,0.0905,69.45756272,97.22911
2019-05-10T21:38:36Z,S1,11.04829035,11.82097615,6.629437546,0.28,0.28,0.09064,69.39271585,97.23911
2019-05-10T21:53:36Z,S1,11.04740933,11.82266461,6.628586896,0.28,0.28,0.09022,69.58755795,97.24911
2019-05-10T22:08:36Z,S1,11.04652831,11.82294687,6.627736247,0.25,0.28,0.09054,69.43902482,97.24911
2019-05-10T22:23:36Z,S1,11.04564728,11.82322914,6.626885597,0.27,0.28,0.09094,69.2540949,97.24911
2019-05-10T22:38:36Z,S1,11.04476626,11.82351142,6.626034948,0.27,0.28,0.0908,69.31872768,97.24911
2019-05-10T22:53:36Z,S1,11.04388523,11.82379372,6.625184298,0.26,0.28,0.09063,69.39734445,97.24911
2019-05-10T23:08:36Z,S1,11.04300421,11.82407603,6.624333649,0.26,0.28,0.0911,69.18035058,97.24911
2019-05-10T23:23:36Z,S1,11.04212318,11.82435836,6.623482999,0.25,0.28,0.09072,69.35570545,97.24911
2019-05-10T23:38:36Z,S1,11.04124216,11.82604714,6.62263235,0.25,0.28,0.09044,69.48538495,97.25911
2019-05-10T23:53:36Z,S1,11.04036113,11.82773741,6.6217817,0.26,0.28,0.09061,69.40660317,97.26912
2019-05-11T00:08:36Z,S1,11.03948011,11.82801983,6.620931051,0.24,0.28,0.08995,69.71329313,97.26912
2019-05-11T00:23:36Z,S1,11.03859908,11.82830228,6.620080401,0.25,0.28,0.09056,69.42975893,97.26912
2019-05-11T00:38:36Z,S1,11.03771806,11.82717677,6.619229752,0.23,0.28,0.09042,69.49466313,97.25911
2019-05-11T00:53:36Z,S1,11.03683703,11.82886721,6.618379102,0.23,0.28,0.09035,69.52715292,97.26912
2019-05-11T01:08:36Z,S1,11.03595601,11.82914969,6.617528453,0.25,0.28,0.09049,69.46219848,97.26912
2019-05-11T01:23:36Z,S1,11.03507498,11.82802415,6.616677803,0.24,0.28,0.09056,69.42975893,97.25911
2019-05-11T01:38:36Z,S1,11.03419396,11.8286309,6.615827154,0.24,0.28,0.09095,69.24948208,97.26141517
2019-05-11T01:53:36Z,S1,11.03331293,11.8290626,6.614976504,0.22,0.28,0.09107,69.19416778,97.26247571
2019-05-11T02:08:36Z,S1,11.03243191,11.8296483,6.614125855,0.22,0.28,0.09114,69.16193475,97.26463088
2019-05-11T02:23:36Z,S1,11.03155088,11.83006804,6.613275205,0.23,0.28,0.09161,68.94615202,97.26560614
2019-05-11T02:38:36Z,S1,11.03066986,11.83049507,6.612424556,0.2,0.28,0.0907,69.364955,97.26663303
2019-05-11T02:53:36Z,S1,11.02978883,11.83112752,6.611573906,0.23,0.28,0.0907,69.364955,97.26912
2019-05-11T03:08:36Z,S1,11.02890781,11.83129506,6.610723257,0.23,0.28,0.09042,69.49466313,97.26830209
2019-05-11T03:23:36Z,S1,11.02802679,11.83146588,6.609872607,0.21,0.28,0.09095,69.24948208,97.2675074
2019-05-11T03:38:36Z,S1,11.02714576,11.83176214,6.609021958,0.23,0.28,0.09109,69.18495582,97.26760425
2019-05-11T03:53:36Z,S1,11.02626474,11.83201121,6.608171308,0.21,0.28,0.08976,69.80199992,97.26736563
2019-05-11T04:08:36Z,S1,11.02538371,11.8325407,6.607320658,0.29,0.28,0.09037,69.51786755,97.26912
2019-05-11T04:23:36Z,S1,11.02450269,11.83141501,6.606470009,1.02,0.28,0.09133,69.07456973,97.25911
2019-05-11T04:38:36Z,S1,11.02362166,11.83169767,6.605619359,4.15,0.28,0.09079,69.32334812,97.25911
2019-05-11T04:53:36Z,S1,11.02274064,11.83338879,6.60476871,9.69,0.28,0.09079,69.32334812,97.26912
2019-05-11T05:08:36Z,S1,11.02185961,11.83367151,6.60391806,15.69,0.28,0.09072,69.35570545,97.26912
2019-05-11T05:23:36Z,S1,11.02097859,11.83536133,6.603067411,21.11,0.28,0.09044,69.48538495,97.27912
2019-05-11T05:38:36Z,S1,11.02009756,11.83705123,6.602216761,35.71,0.28,0.0906,69.4112333,97.28912
2019-05-11T05:53:36Z,S1,11.01921654,11.83733405,6.601366112,31.91,0.28,0.09093,69.25870822,97.28912
2019-05-11T06:08:36Z,S1,11.01833551,11.83761689,6.600515462,33.49,0.28,0.09081,69.31410775,97.28912
2019-05-11T06:23:36Z,S1,11.01745449,11.83930694,6.599664813,37.19,0.28,0.09042,69.49466313,97.29912
2019-05-11T06:38:36Z,S1,11.01657346,11.84052845,6.598814163,52.66,0.28,0.09058,69.4204951,97.30579
2019-05-11T06:53:36Z,S1,11.01569244,11.83987275,6.597963514,45.1,0.28,0.09112,69.17114165,97.29912
2019-05-11T07:08:36Z,S1,11.01481141,11.84015568,6.597112864,52.07,0.28,0.091,69.22642558,97.29912
2019-05-11T07:23:36Z,S1,11.01393039,11.84050802,6.596262215,54.01,0.28,0.09025,69.5736106,97.29961312
2019-05-11T07:38:36Z,S1,11.01304936,11.84086588,6.595411565,129.31,0.28,0.0906,69.4112333,97.30014538
2019-05-11T07:53:36Z,S1,11.01216834,11.84078316,6.594560916,68.58,0.28,0.09039,69.50858425,97.29754691
2019-05-11T08:08:36Z,S1,11.01128731,11.84076965,6.593710266,69.88,0.28,0.09035,69.52715292,97.29544019
2019-05-11T08:23:36Z,S1,11.01040629,11.84081887,6.592859617,133.67,0.28,0.09014,69.62477355,97.29377924
2019-05-11T08:38:36Z,S1,11.00952527,11.84075875,6.592008967,189.1,0.28,0.09002,69.68065892,97.29134129
2019-05-11T08:53:36Z,S1,11.00864424,11.84072912,6.591158318,89.8,0.28,0.09014,69.62477355,97.28912
2019-05-11T09:08:36Z,S1,11.00776322,11.83819714,6.590307668,97.9,0.28,0.08951,69.91900585,97.26912
